carId;model;version;price;fuel;year;kms;power;doors;change;color
3131;308;PEUGEOT 308 SW Active 1.6 HDI 92 FAP 5p.;7400;Diesel;2012;170000;92;5;Manual;Gris Vapor (metalizado)
3132;Focus C-MAX;FORD Focus CMAX 1.6 TDCi 90 Trend 5p.;2999;Diesel;2006;314000;90;5;Manual;Negro
3133;XC90;VOLVO XC90 D5 Momentum 5p.;6700;Diesel;2006;254000;185;5;Manual;Azul
3134;Auris;TOYOTA Auris Hybrid Active 5p.;9490;Hibrido;2014;74000;136;5;Manual;Blanco
3135;X4;BMW X4 xDrive20d 5p.;29900;Diesel;2016;80000;190;5;Automatico;Blanco
3136;Ateca;CUPRA Ateca 2.0 TSI 221kW 300CV 4Drive DSG 5p.;40500;Gasolina;2020;5500;300;5;Automatico;Rojo (ROJO VELVET METALIZADO)
3137;Clio Campus;RENAULT Clio Campus Campus 1.5dCi65 3P 3p.;1200;Diesel;2008;250000;65;3;Manual;Blanco
3138;MINI;MINI MINI Cooper R56 3p.;7800;Gasolina;2007;41000;120;3;Manual;Negro
3139;ceed;KIA ceed 1.0 TGDi 88kW 120CV Business 5p.;16900;Gasolina;2019;100;120;5;Manual;Gris / Plata
3140;S-MAX;FORD SMAX 2.0 TDCi 150CV Titanium PowerShift 5p.;15500;Diesel;2015;124700;150;5;Automatico;Gris / Plata (Gris)
3141;MINI;MINI MINI Cooper S Coupe 2p.;16000;Gasolina;2014;53000;184;2;Manual;Azul
3142;Auris;TOYOTA Auris 1.8 140H Hybrid Feel Edition 5p.;14490;Hibrido;2018;97000;136;5;Automatico;Blanco
3143;C5 Aircross;CITROEN C5 Aircross BlueHdi 96kW 130CV SS Shine 5p.;24900;Diesel;2020;25;131;5;Manual;Gris / Plata (Platino)
3144;GLC Coupe;MERCEDES-BENZ GLC Coupe GLC 220 d 4MATIC 5p.;46500;Diesel;2019;15000;170;5;Automatico;Gris / Plata (GRIS OSCURO)
3145;Serie 4;BMW Serie 4 420d xDrive Auto. Gran Coupe 5p.;19900;Diesel;2016;178000;190;5;Automatico;Negro
3146;Polo;VOLKSWAGEN Polo Advance 1.0 TSI 70kW 95CV 5p.;11800;Gasolina;2018;27055;95;5;Manual;Gris / Plata
3147;Megane;RENAULT Megane Business Energy dCi 110 SS Euro 6 5p.;11750;Diesel;2016;50000;110;5;Manual;Negro
3148;Fabia;SKODA Fabia 1.2 TSI 90cv Ambition 5p.;8800;Gasolina;2016;47800;90;5;Manual;Negro
3149;Arona;SEAT Arona 1.0 TSI 85kW 115CV DSG Xcellence Eco 5p.;17900;Gasolina;2020;2900;115;5;Automatico;Gris / Plata (TECHO NEGRO)
3150;308;PEUGEOT 308 Nuevo 308 SW Access 1.6 HDI 92 5p.;8900;Diesel;2014;89000;92;5;Manual;Azul
3151;Scenic;RENAULT Scenic Confort Dynamique 1.5dCi105 EU4 5p.;1900;Diesel;2006;210500;105;5;Manual;Negro
3152;Fiesta;FORD Fiesta 1.25 Duratec 60kW 82CV Trend 5p 5p.;5980;Gasolina;2016;53000;82;5;Manual;Negro
3153;3008;PEUGEOT 3008 1.5L BlueHDi 96kW 130CV SS GT Line 5p.;25500;Diesel;2018;44367;130;5;Manual;Azul (AZUL MAGNETIC)
3154;Clase A;MERCEDES-BENZ Clase A A 200 d AMG Line 5p.;20500;Diesel;2016;89000;136;5;Manual;Blanco
3155;Captiva;CHEVROLET Captiva 2.0 VCDI 16V LTX 7 Plazas Auto Sport 5p.;7000;Diesel;2009;165000;150;5;Automatico;Negro
3156;Clio;RENAULT Clio Business dCi 75 eco2 5p.;6790;Diesel;2015;161000;75;5;Manual;Gris / Plata
3157;Clase A;MERCEDES-BENZ Clase A A 220 d 5p.;27000;Diesel;2017;87000;177;5;Automatico;Rojo
3158;V60 Cross Country;VOLVO V60 Cross Country 2.0 D3 Plus Auto 5p.;25900;Diesel;2018;26500;150;5;Automatico;Negro
3159;S40;VOLVO S40 2.0D Momentum 4p.;6500;Diesel;2009;169500;136;4;Manual;Rojo
3160;Accord;HONDA Accord TOURER 2.2 iDTEC Executive 5p.;5400;Diesel;2010;242000;150;5;Manual;Marron
3161;Insignia;OPEL Insignia 1.6CDTI StarStop ecoFLEX 136 Excellence 5p.;13800;Diesel;2016;40000;136;5;Manual;Blanco
3162;C-Elysee;CITROEN CElysee BlueHDi 75KW 100CV Shine 4p.;14500;Diesel;2020;5;102;4;Automatico;Blanco (BLANCO BANQUISE)
3163;Leon;SEAT Leon 1.2 TSI 110cv StSp Style Connect 5p.;12500;Gasolina;2015;29300;110;5;Manual;Marron
3164;Compass;JEEP Compass 1.6 Mjet 88kW Longitude 4x2 5p.;25600;Diesel;2020;6990;120;5;Manual;Gris / Plata (GRIS GRANITO)
3165;Verso;TOYOTA Verso 1.6 130 Advance 5pl. 5p.;14490;Gasolina;2016;29000;132;5;Manual;Blanco
3166;Transporter;VOLKSWAGEN Transporter PRO Furgon Corto TN 2.0 TDI 114 BMT 2.8T 4p.;21054;Diesel;2014;115296;114;4;Manual;Blanco
3167;GLA;MERCEDES-BENZ GLA GLA 200 5p.;44400;Gasolina;2020;2000;163;5;Automatico;Gris / Plata (Plata Iridio)
3168;Clase B;MERCEDES-BENZ Clase B B 180 d 5p.;18490;Diesel;2017;39161;109;5;Automatico;Blanco
3169;Micra;NISSAN Micra 5p 1.2G 80 CV TEKNA P Ext Blan 5p.;4850;Gasolina;2014;130000;80;5;Manual;Blanco
3170;GLC Coupe;MERCEDES-BENZ GLC Coupe GLC 200 4MATIC 5p.;57700;Gasolina;2020;1;197;5;Automatico;Rojo (designo rojo jacinto )
3171;Insignia;OPEL Insignia ST 2.0 CDTi Turbo D Excellence 5p.;18990;Diesel;2018;28316;170;5;Manual;Gris / Plata
3172;Golf;VOLKSWAGEN Golf 2.0 T FSI GTI DSG 3p.;11995;Gasolina;2008;76500;200;3;Automatico;Azul (efecto perla)
3173;Golf;VOLKSWAGEN Golf 1.2 TSI 105cv Advance 5p.;7300;Gasolina;2010;150000;105;5;Manual;Azul
3174;Auris;TOYOTA Auris 130 Active Touring Sports 5p.;10990;Gasolina;2014;117107;132;5;Manual;Blanco
3175;Tiguan;VOLKSWAGEN Tiguan Edition 2.0 TDI 150CV BMT 5p.;19900;Diesel;2016;150000;150;5;Manual;Blanco
3176;3008;PEUGEOT 3008 1.6L THP 121kW 165CV EAT6 Allure 5p.;24990;Gasolina;2017;34533;165;5;Automatico;Metallic Copper (metalizado)
3177;Fabia;SKODA Fabia 1.9 TDi 101CV Sport 5p.;1700;Diesel;2005;337000;101;5;Manual;Negro
3178;S-MAX;FORD SMAX 2.0 TDCi Titanium 5p.;3950;Diesel;2006;225000;140;5;Manual;Gris / Plata
3179;S90;VOLVO S90 2.0 D3 Momentum Auto 4p.;24999;Diesel;2018;33000;150;4;Automatico;Gris / Plata
3180;Kangoo Combi;RENAULT Kangoo Combi Profesional M1AF Energy dCi 75 Euro 6;8950;Diesel;2016;136000;75;4;Manual;Blanco
3181;Corsa;OPEL Corsa 1.5D DT 74kW 100CV GSLine 5p.;16490;Diesel;2020;13020;102;5;Manual;Blanco
3182;Land Cruiser;TOYOTA Land Cruiser 2.8 D4D VX 5p.;44750;Diesel;2021;7;204;5;Manual;Gris / Plata (PLATA LUNA)
3183;Serie 5;BMW Serie 5 520d EfficientDynamics Edition 4p.;15500;Diesel;2011;179000;184;4;Automatico;Negro
3184;Clase CLS;MERCEDES-BENZ Clase CLS CLS 250 BlueTEC 4p.;25800;Diesel;2015;152000;204;4;Automatico;Negro
3185;CLS;MERCEDES-BENZ CLS CLS 350 d 4MATIC 4p.;56900;Diesel;2018;10000;286;4;Automatico;Gris / Plata (PLata Iridio)
3186;407;PEUGEOT 407 Sport 2.0 HDI 136cv FAP 4p.;3600;Diesel;2008;238000;136;4;Manual;Negro
3187;Mondeo;FORD Mondeo 1.8I CLX 5p.;950;Gasolina;1998;226000;115;5;Manual;Gris / Plata
3188;C4 Picasso;CITROEN C4 Picasso 1.6 HDi 90cv Seduction 5p.;10500;Diesel;2015;177000;92;5;Automatico;Azul
3189;C5;CITROEN C5 2.0 HDi FAP S 4p.;3000;Diesel;2008;110000;138;4;Manual;Negro
3190;Voyager;LANCIA Voyager 2.8 CRD Ed. Limitada Family Class 5p.;21700;Diesel;2015;93700;177;5;Automatico;Blanco
3191;Leon;SEAT Leon ST 1.6 TDI 85kW 115CV StSp Style 5p.;14999;Diesel;2018;32150;115;5;Manual;2Y2Y Blanco Nevada (metalizado)
3192;Berlingo;CITROEN Berlingo HDi 90;6499;Diesel;2015;185604;90;3;Manual;Blanco
3193;Clio;RENAULT Clio Business Energy dCi 55kW 75CV 5p.;6990;Diesel;2017;126000;75;5;Manual;Blanco
3194;Swift;SUZUKI Swift 1.0 GLX SHVS 5p.;13990;Hibrido;2017;29990;111;5;Manual;Gris / Plata
3195;Mondeo;FORD Mondeo 1.5 TDCi 88kW 120CV Trend 5p.;9300;Diesel;2016;182565;120;5;Manual;Gris / Plata
3196;Leon;SEAT Leon ST 1.4 TSI 125cv StSp Style 5p.;11450;Gasolina;2016;88000;125;5;Manual;Gris / Plata (PLATA MOONSTONE)
3197;Micra;NISSAN Micra 1.0G 52 kW 70 CV Visia 5p.;9700;Gasolina;2018;35000;71;5;Manual;Gris / Plata
3198;Golf;VOLKSWAGEN Golf 1.6 FSI Tiptronic Highline 5p.;3500;Gasolina;2004;200000;102;5;Manual;Negro
3199;3008;PEUGEOT 3008 Allure 1.6 BlueHDI 120 EAT6 5p.;12699;Diesel;2016;112291;120;5;Automatico;P0WP Blanco Banquise (opaco)
3200;Niro;KIA Niro 1.6 GDi PHEV 104kW 141CV Concept 5p.;28200;Hibrido enchufable;2020;8000;141;5;Automatico;Blanco
3201;V90;VOLVO V90 2.0 D4 Momentum Auto 5p.;31600;Diesel;2018;42110;190;5;Automatico;Gris / Plata (*LRO*)
3202;Zafira;OPEL Zafira 1.6 CDTi SS 99kW 134CV Excellence 17 5p.;13490;Diesel;2017;68850;134;5;Manual;Negro
3203;C3;CITROEN C3 HDi 70 Attraction 5p.;5890;Diesel;2012;80000;68;5;Manual;Azul
3204;Vito;MERCEDES-BENZ Vito 112CDI 2.2TD F 4p.;5200;Diesel;2002;355000;122;4;Manual;Amarillo
3205;XE;JAGUAR XE 2.0I 147kW RWD Landmark Edition Auto 4p.;35900;Gasolina;2018;26700;200;4;Automatico;Rojo
3206;Kangoo Furgon;RENAULT Kangoo Furgon Profesional dCi 90 Euro 6 3p.;12400;Diesel;2018;9;90;3;Manual;Blanco
3207;Clase C;MERCEDES-BENZ Clase C C 350 Avantgarde 4p.;12990;Gasolina;2007;109950;272;4;Automatico;Gris / Plata
3208;Serie 5;BMW Serie 5 535d 4p.;9500;Diesel;2005;296000;272;4;Automatico;Azul
3209;2008;PEUGEOT 2008 Style 1.6 BlueHDi 73KW 100CV 5p.;13580;Diesel;2018;44528;100;5;Manual;Gris / Plata
3210;Polo;VOLKSWAGEN Polo Sport 1.0 TSI 85kW 115CV 5p.;13900;Gasolina;2019;10955;115;5;Manual;Azul
3211;Fabia;SKODA Fabia 1.0 TSI 70KW 95cv Like 5p.;11499;Gasolina;2017;38000;95;5;Manual;Blanco
3212;Auris;TOYOTA Auris 2.0 D4D Sol 5p.;4000;Diesel;2008;229000;126;5;Manual;Gris / Plata
3213;A4;AUDI A4 Avant 2.0 TDI 150cv S line edition 5p.;24900;Diesel;2016;86000;150;5;Automatico;Gris / Plata
3214;A1;AUDI A1 Sportback 1.2 TFSI 86cv Ambition 5p.;13800;Gasolina;2014;118000;86;5;Manual;Negro
3215;Grand Voyager;CHRYSLER Grand Voyager LX 3.3 AM 2002 5p.;2500;Gasolina;2002;207000;180;5;Automatico;Gris / Plata
3216;A4;AUDI A4 2.0 TDI 110kW150CV S tronic sport edit 4p.;18290;Diesel;2016;130237;150;4;Automatico;Blanco
3217;Kuga;FORD Kuga STLine X 2.0 EcoBlue MHEV 110kW 150CV 5p.;28690;Hibrido;2020;2;150;5;Manual;Azul (Azul Chrome)
3218;3008;PEUGEOT 3008 Style 1.6 eHDI 115 FAP ETG6 Blue Lion 5p.;10500;Diesel;2014;200000;115;5;Automatico;Negro
3219;500;FIAT 500 Lounge 1.2 8v 51KW 69 CV 3p.;9950;Gasolina;2018;35600;69;3;Manual;Blanco
3220;Mazda5;MAZDA Mazda5 Sportive CRTD 5p.;5500;Diesel;2007;140000;143;5;Manual;Negro
3221;Megane;RENAULT Megane Intens Energy TCe 100 5p.;10899;Gasolina;2016;31373;100;5;Manual;Blanco
3222;308;PEUGEOT 308 5p Allure 1.2 PureTech 110 SS 5p.;12000;Gasolina;2016;65000;110;5;Manual;Rojo
3223;Golf;VOLKSWAGEN Golf 1.9 TDi Advance 110CV 3p.;1100;Diesel;2003;268000;110;3;Manual;Azul
3224;Partner;PEUGEOT Partner Furgon Confort L1 HDi 90cv;6500;Diesel;2014;121000;90;3;Manual;Blanco
3225;Serie 5;BMW Serie 5 520dA 4p.;37900;Diesel;2018;24003;190;4;Automatico;Negro
3226;Giulia;ALFA ROMEO Giulia 2.2 Diesel 118kW 160CV Executive 4p.;29990;Diesel;2020;4;160;4;Manual;Azul
3227;Xsara Picasso;CITROEN Xsara Picasso 1.6 16v HDI Exclusive 5p.;2500;Diesel;2006;220000;110;5;Manual;Beige
3228;Altea XL;SEAT Altea XL 1.6 TDI 105cv EEcomotive Style 5p.;6990;Diesel;2011;148968;105;5;Manual;Gris / Plata
3229;Vito;MERCEDES-BENZ Vito 116 CDI Tourer Select Extralarga;27000;Diesel;2019;166000;163;4;Automatico;Negro
3230;QASHQAI;NISSAN QASHQAI 1.6dCi SS TEKNA 4x4 5p.;18500;Diesel;2016;39300;130;5;Manual;Azul
3231;Golf;VOLKSWAGEN Golf 1.9 TDi 4Motion Highline 130CV 5p.;3500;Diesel;2002;280000;130;5;Manual;Negro
3232;Clase A;MERCEDES-BENZ Clase A A 200 CDI Urban 5p.;17950;Diesel;2014;74400;136;5;Manual;Negro
3233;Golf;VOLKSWAGEN Golf VI 2.0 TDI 170cv GTD 5p.;13990;Diesel;2010;155000;170;5;Manual;Blanco
3234;Passat;VOLKSWAGEN Passat Variant Executive 1.5 TSI 110kW DSG 5p.;26499;Gasolina;2020;7980;150;5;Automatico;Gris / Plata (Gris Manganeso Metalizado)
3235;Scirocco;VOLKSWAGEN Scirocco 1.4 TSI 122cv 3p.;8900;Gasolina;2009;144193;122;3;Manual;Rojo
3236;Megane;RENAULT Megane Privilege 1.9dCi Auto 5p.;5000;Diesel;2007;133084;130;5;Automatico;Gris / Plata
3237;Mazda3;MAZDA Mazda3 1.6 CRTD Active 5p.;2500;Diesel;2005;193000;109;5;Manual;Azul
3238;Panda;FIAT Panda 1.2 Lounge 51kW 69CV EU6 5p.;5900;Gasolina;2016;74721;69;5;Manual;Beige
3239;508;PEUGEOT 508 SW Active 1.6 BlueHDi 88KW 120CV 5p.;12500;Diesel;2017;69787;120;5;Manual;Gris / Plata
3240;Clio;RENAULT Clio Business dCi 75 eco2 5p.;7000;Diesel;2013;90100;75;5;Manual;Blanco
3241;Captur;RENAULT Captur Zen TCe 66kW 90CV 5p.;14490;Gasolina;2019;14768;90;5;Manual;Gris / Plata (GRIS CASIOPEA)
3242;Focus;FORD Focus 1.6 TDCi AutoStartStop 115cv Trend 4p.;6490;Diesel;2011;174704;115;4;Manual;Azul
3243;208;PEUGEOT 208 PureTech 73kW 100CV EAT8 Allure 5p.;16900;Gasolina;2020;5051;100;5;Automatico;Gris / Plata
3244;Grand C-Max;FORD Grand CMax 1.5 TDCi 120CV Titanium 5p.;10890;Diesel;2015;129800;120;5;Manual;Blanco
3245;407;PEUGEOT 407 Confort 1.8 4p.;3500;Gasolina;2007;132000;125;4;Manual;Negro
3246;X1;BMW X1 sDrive18d 5p.;23300;Diesel;2017;73668;150;5;Automatico;300 AlpinweiA? (sA3lido)
3247;Vanette Cargo;NISSAN Vanette Cargo 2.3D COMBI5 5p.;4200;Diesel;1996;400000;75;5;Manual;Blanco
3248;407;PEUGEOT 407 ST Confort Pack HDI 136 4p.;4200;Diesel;2006;220000;136;4;Manual;Marron
3249;NOTE;NISSAN NOTE 5p. 1.2G 80CV Acenta 5p.;6350;Gasolina;2014;70000;80;5;Manual;Gris / Plata
3250;Ibiza;SEAT Ibiza 1.9 TDI 100CV FORMULA SPORT 5p.;3250;Diesel;2006;189000;100;5;Manual;Rojo
3251;Kadjar;RENAULT Kadjar Zen GPF TCe 103kW 140CV 5p.;20300;Gasolina;2019;15950;140;5;Manual;Negro
3252;Tipo;FIAT Tipo 1.4 16v Lounge 70kW 95CV gasolina 5p. 5p.;9490;Gasolina;2017;70981;95;5;Manual;Negro
3253;Golf;VOLKSWAGEN Golf Business  Navi 1.6 TDI 110cv Bluemotion 5p.;13950;Diesel;2016;42000;110;5;Manual;Negro
3254;Clase GLE;MERCEDES-BENZ Clase GLE GLE 350 d 4MATIC 5p.;39750;Diesel;2016;90000;258;5;Automatico;Gris / Plata
3255;5008;PEUGEOT 5008 Access 1.6 HDI 115 FAP 5p.;6800;Diesel;2012;219000;115;5;Manual;Azul
3256;Ka+;FORD Kaplus 1.2 TiVCT 51kW Ultimate 5p.;9500;Gasolina;2018;2394;85;5;Manual;Azul
3257;Serie 3;BMW Serie 3 328i Gran Turismo 5p.;24500;Gasolina;2015;52000;245;5;Automatico;Negro
3258;A3;AUDI A3 Sportback 1.2 TFSI 110cv S line edition 5p.;15490;Gasolina;2016;37000;110;5;Manual;Blanco
3259;Astra;OPEL Astra 1.7 CDTi Enjoy 100 CV SW 5p.;1600;Diesel;2005;310000;100;5;Manual;Azul
3260;Insignia;OPEL Insignia GS 1.5 Turbo 103kW XFL ecoTEC Excellence 5p.;16445;Gasolina;2017;48021;140;5;Manual;Negro (NEGRO)
3261;308;PEUGEOT 308 5p Style PureTech 110 SS 6 Vel. MAN 5p.;15495;Gasolina;2020;8633;110;5;Manual;Azul
3262;Golf;VOLKSWAGEN Golf Business  Navi 1.6 TDI 85kW Variant 5p.;19612;Diesel;2019;17600;115;5;Manual;Gris / Plata (Plata Tugsteno)
3263;Master;RENAULT Master Chasis Cabina P L2 3500 RG dCi 125;10736;Diesel;2014;117000;125;2;Manual;Blanco
3264;XF;JAGUAR XF 3.0 V6 Diesel Premium Luxury 4p.;10999;Diesel;2010;170000;240;4;Automatico;Negro
3265;A3;AUDI A3 RS3 Sedan TFSI 294kW quattro S tronic 4p.;51999;Gasolina;2019;44600;400;4;Automatico;Gris / Plata (Oscuro)
3266;XC60;VOLVO XC60 2.0 T6 AWD Recharge RDesign Auto 5p.;62900;Hibrido enchufable;2020;1;340;5;Automatico;Rojo (Rojo Fusion m. C725E)
3267;DS 3 Crossback;DS DS 3 Crossback PureTech 96 kW Automatico SO CHIC 5p.;26499;Gasolina;2019;3400;130;5;Automatico;Negro
3268;Countryman;MINI Countryman COOPER D COUNTRYMAN ALL4 automatico 5p.;15400;Diesel;2014;110000;112;5;Automatico;Blanco
3269;Partner;PEUGEOT Partner TEPEE Outdoor 1.6 BlueHDi 73KW 100CV 5p.;11000;Diesel;2017;111000;100;5;Manual;Blanco
3270;A4;AUDI A4 Avant 2.0 TDI quattro design edition 5p.;26900;Diesel;2017;26891;150;5;Manual;Gris Daytona (efecto perla)
3271;Arona;SEAT Arona 1.0 TSI 85kW DSG Xcellence Edition Eco 5p.;19900;Gasolina;2019;12000;115;5;Automatico;Naranja (Gris)
3272;Leon;SEAT Leon 2.0 TSI 213kW 290CV DSG7 StSp Cupra 5p.;33500;Gasolina;2019;8000;290;5;Automatico;Blanco
3273;QASHQAI;NISSAN QASHQAI 2.0 dCi ACENTA 4x2 5p.;6500;Diesel;2008;178000;150;5;Manual;Marron
3274;Clase C;MERCEDES-BENZ Clase C C 200 K AVANTGARDE 4p.;2490;Gasolina;2002;315000;163;4;Automatico;Beige
3275;Clase C;MERCEDES-BENZ Clase C C 220 CDI AVANTGARDE 4p.;14999;Diesel;2013;140000;170;4;Automatico;Gris / Plata
3276;A3;AUDI A3 2.0 TDI ATTRACTION 3p.;4800;Diesel;2005;200000;140;3;Manual;Rojo
3277;147;ALFA ROMEO 147 1.9 JTD Distinctive 5p.;2990;Diesel;2007;240000;120;5;Manual;Rojo
3278;Impreza;SUBARU Impreza 1.6i CVT Lineartronic Sport AWD 5p.;20900;Gasolina;2018;4363;114;5;Automatico;Rojo (Alcantara / Cuero Color Negro)
3279;Mustang;FORD Mustang 2.3 EcoBoost 214kW Mustang Fastback 2p.;37500;Gasolina;2019;23000;291;2;Automatico;Gris / Plata
3280;Scudo;FIAT Scudo 1.6 MJT 90cv H1 10 Business Corto Euro 5;9990;Diesel;2015;151000;90;4;Manual;Blanco
3281;3008;PEUGEOT 3008 GT Line BlueHDi 96kW 130CV SS EAT8 5p.;28900;Diesel;2018;35016;130;5;Automatico;Blanco
3282;Talisman;RENAULT Talisman S.T. Zen Energy dCi 96kW 130CV 5p.;22900;Diesel;2018;22150;130;5;Manual;Gris / Plata (GRIS CASIOPEA)
3283;A6;AUDI A6 2.0 TDI 177cv multitronic 4p.;10900;Diesel;2011;220000;177;4;Automatico;Gris / Plata
3284;Serie 1;BMW Serie 1 118d 5p.;16800;Diesel;2015;123000;150;5;Manual;Blanco
3285;C4 Picasso;CITROEN C4 Picasso 1.6 HDi Business 5p.;9000;Diesel;2012;70000;112;5;Automatico;Azul
3286;Ibiza;SEAT Ibiza 1.4 STELLA 5p.;1000;Gasolina;1999;144000;60;5;Manual;Gris / Plata
3287;QASHQAI;NISSAN QASHQAI dCi 85 kW 115 CV E6D NCONNECTA 5p.;19000;Diesel;2019;22000;115;5;Manual;Gris / Plata
3288;Serie 5;BMW Serie 5 M550dA xDrive 4p.;65800;Diesel;2018;66552;400;4;Automatico;Gris / Plata (DRARK GREY)
3289;Clio;RENAULT Clio Sp. T. Zen dCi 66kW 90CV 18 5p.;11700;Diesel;2017;75000;90;5;Manual;Blanco
3290;C5 Aircross;CITROEN C5 Aircross BlueHdi 96kW 130CV SS Feel 5p.;26563;Diesel;2020;0;131;5;Manual;Azul
3291;Caddy;VOLKSWAGEN Caddy ABT eCaddy Maxi Furgon;35975;Electrico;2020;20;113;4;Automatico;Blanco (B4B4 Blanco Candy sA3lido)
3292;Passat;VOLKSWAGEN Passat 2.0 TDI 140cv Highline BlueMotion Tech 4p.;13990;Diesel;2014;98000;140;4;Manual;Marron
3293;Allroad Quattro;AUDI Allroad Quattro 2.5TDI quattro 5p.;5500;Diesel;2004;229000;180;5;Manual;Negro
3294;Berlingo;CITROEN Berlingo Talla M BlueHDi 100 SS FEEL 5p.;19890;Diesel;2020;4;102;5;Manual;Blanco
3295;Golf;VOLKSWAGEN Golf Sport 1.0 TSI 85kW 115CV 5p.;14495;Gasolina;2018;33349;115;5;Automatico;Beige
3296;S60;VOLVO S60 2.4D Optima 4p.;3000;Diesel;2003;251000;130;4;Manual;Gris / Plata
3297;Clase C;MERCEDES-BENZ Clase C C 220 d 4p.;26990;Diesel;2018;49854;170;4;Automatico;Gris / Plata
3298;CX-30;MAZDA CX30 SKYACTIVG 2.0 90kW Zenith Black Safety 5p.;27200;Gasolina;2019;18500;122;5;Manual;Rojo (Soul Red)
3299;GS;LEXUS GS 300h Hybrid Drive 4p.;16490;Hibrido;2014;189000;223;4;Automatico;Azul
3300;ceed;KIA ceed 1.0 TGDi 88kW 120CV Tech 5p.;15899;Gasolina;2019;13754;120;5;Manual;Azul
3301;Passat;VOLKSWAGEN Passat Variant Advance 2.0 TDI 150CV BMT 5p.;13200;Diesel;2015;125000;150;5;Manual;Negro
3302;A6;AUDI A6 2.0 TDI 140kW190CV ultra S tron Avant 5p.;35900;Diesel;2018;16375;190;5;Automatico;Negro
3303;Navara;NISSAN Navara 2.3 dCi 140kW 190CV Tekna D.Cabina 4X4 4p.;26990;Diesel;2016;40000;190;4;Manual;Blanco
3304;Serie 5;BMW Serie 5 520D TOURING 5p.;15990;Diesel;2015;129000;190;5;Manual;Negro
3305;Grand Cherokee;JEEP Grand Cherokee 3.0 V6 Diesel Overland 184kW 250CV E6 5p.;30900;Diesel;2016;113937;250;5;Automatico;Gris / Plata (PAU GRANITI)
3306;Touran;VOLKSWAGEN Touran Advance 1.6 TDI BMT 5p.;18900;Diesel;2017;69607;115;5;Manual;F9F9 Azul Caribe (metalizado)
3307;A3;AUDI A3 1.6 TDI 105cv Ambiente 3p.;7000;Diesel;2010;236970;105;3;Manual;Blanco
3308;Grand C4 Picasso;CITROEN Grand C4 Picasso eHDi 115 Airdream ETG6 Intensive 5p.;15900;Diesel;2015;68000;115;5;Automatico;Gris / Plata
3309;Clase E;MERCEDES-BENZ Clase E Coupe E 220 CDI Blue Efficiency Avantg. 2p.;14990;Diesel;2012;140000;170;2;Manual;Gris / Plata
3310;Clase C;MERCEDES-BENZ Clase C C 200 d 4p.;32900;Diesel;2019;17700;160;4;Automatico;Gris / Plata
3311;Leon;SEAT Leon ST 1.6 TDI 85kW 115CV StSp Style 5p.;14250;Diesel;2019;15323;115;5;Manual;Blanco
3312;Defender;LAND-ROVER Defender 90 2.5TD5 SW SE 3p.;19800;Diesel;2006;208000;122;3;Manual;Blanco
3313;Mondeo;FORD Mondeo 2.0 Hibrido 137kW 187CV Titanium HEV 4p.;21990;Hibrido;2018;29415;187;4;Automatico;Blanco
3314;C4 Aircross;CITROEN C4 Aircross 1.6 HDi 115cv 4x4 Exclusive 5p.;11500;Diesel;2014;108000;114;5;Manual;Negro
3315;Focus;FORD Focus 1.8 TDCi Ghia 100CV 5p.;1200;Diesel;2004;238000;100;5;Manual;Azul
3316;QASHQAI+2;NISSAN QASHQAI2 1.6 dCi SS TEKNA SPORT 4x2 17 360 5p.;9900;Diesel;2012;155000;110;5;Manual;Gris / Plata
3317;Focus;FORD Focus 2.3 Ecoboost 206kW ST 3 5p.;32900;Gasolina;2019;9871;280;5;Manual;Rojo Rubi (metalizado especial)
3318;Range Rover Evoque;LAND-ROVER Range Rover Evoque 2.0L TD4 Diesel 110kW 150CV 4x4 HSE 5p.;29900;Diesel;2018;24000;150;5;Automatico;Negro
3319;Stilo;FIAT Stilo 1.9 Multijet 120CV Racing 3p.;1500;Diesel;2008;180000;120;3;Manual;Negro
3320;Passat;VOLKSWAGEN Passat RLine Excl 2.0 TDI 110kW150CV BMT DSG 4p.;21400;Diesel;2017;34100;150;4;Automatico;Blanco
3321;Land Cruiser;TOYOTA Land Cruiser 3.0 D4D VX 5p.;15990;Diesel;2008;213000;173;5;Manual;Gris / Plata
3322;Focus;FORD Focus 2.0 TDCi Powershift Trend 5p.;4200;Diesel;2008;199544;136;5;Manual;Negro
3323;Clase S;MERCEDES-BENZ Clase S S 320 4p.;4000;Gasolina;2002;290000;224;4;Automatico;Azul
3324;C3;CITROEN C3 PureTech 60KW 83CV CSeries 5p.;13800;Gasolina;2020;2;83;5;Manual;Blanco (BANQUISE)
3325;Jimny;SUZUKI Jimny 1.5 JX 5MT 3p.;29500;Gasolina;2020;1200;102;3;Manual;Verde
3326;Kuga;FORD Kuga 2.0 TDCi 140cv 2WD Titanium 5p.;12000;Diesel;2011;156000;140;5;Manual;Blanco
3327;Leon;SEAT Leon 1.5 TSI 96kW 130CV SS Style Visio Ed 5p.;16800;Gasolina;2019;6754;130;5;Manual;Azul (AZUL )
3328;Serie 3;BMW Serie 3 320i Gran Turismo 5p.;38550;Gasolina;2018;35400;184;5;Automatico;Gris / Plata
3329;i30;HYUNDAI i30 1.6 CRDi GLS FDU Style 128cv Automatico 5p.;6450;Diesel;2010;112586;128;5;Automatico;Blanco (*CAS*)
